State/Region Name,District Name,Township Name,Total Population,% rural,% 0-14,% currently attending school/college,% 10yr and older in paid employment,% in institutions,percentile mean household,% HQ housing,% LQ housing,% households with access to safe sanitation,% households w/ electricity as source,% households w/ solar systems as source,% households w/ relatively efficient sources of lighting,% households w/ relatively poor sources of lighting,% cooking fuel electricity,% cooking fuel that costs natural resources,% cooking fuel that is fuel-based and requires transport,% availability to TV,% availibility to mobile phone,% availiability to radio,% availiability to computer,% availiability to Internet,% availiability to car/truck/van,% availability to 40wheel tractor,% availibility to motor boat
Yangon,Yangon (South),Kyauktan,167448,0.6917729683,0.2560317233,0.1402524963,0.7214016756,0.03129926903,0.5484566896,0.1075372625,0.8924627375,0.6466128235,0.2910829075,0.06480020721,0.2875038263,0.3566130589,0.178930514,0.6555840731,0.008147119075,0.511996986,0.4094751466,0.3418964421,0.01730674139,0.06155077821,0.01466952365,0.05625279616,0.2946148956
Yangon,Yangon (South),Thongwa,157876,0.8225316071,0.2755580329,0.1558311586,0.6488108058,0.0145873977,0.5572825589,0.07571033003,0.92428967,0.686756305,0.1759922169,0.1339087485,0.276448724,0.4136503106,0.09706388605,0.7897572779,0.006535784668,0.5049018385,0.3137675556,0.347993115,0.01506722878,0.04452815127,0.01317135231,0.09429490857,0.3109486866
Yangon,Yangon (South),Kayan,158019,0.7913099058,0.2838519419,0.1694353211,0.6672210147,0.01284655643,0.5697594295,0.07063641451,0.9293635855,0.9511624358,0.1638856387,0.06463346391,0.3393447627,0.4321361347,0.07539298977,0.7917281376,0.006944091163,0.4691967238,0.2826728392,0.3905987689,0.0133794577,0.03500025436,0.01190415628,0.05201709315,0.3132980618
Yangon,Yangon (South),Twantay,226836,0.8100301539,0.2991015535,0.1841815232,0.6651151143,0.02408788728,0.6160286848,0.0785822255,0.9214177745,0.7303011511,0.1636758265,0.05180031782,0.3608387272,0.4236851285,0.08189605054,0.8833378551,0.00748033022,0.5254447502,0.326111391,0.3947327623,0.01145304446,0.03773109569,0.01034843611,0.0188558583,0.1993139801
Yangon,Yangon (South),Kawhmu,119050,0.9277614448,0.2940361193,0.1923393532,0.5944747507,0.02213355733,0.5611178236,0.05169172932,0.9483082707,0.6969656284,0.196764232,0.04964419979,0.2651382922,0.488453276,0.06226503759,0.7947099893,0.005269871106,0.4341098281,0.3011546724,0.3945690118,0.008827873255,0.02551020408,0.006981740064,0.02984022556,0.2006914608
Yangon,Yangon (South),Kungyangon,111632,0.851055253,0.2903289379,0.1862100473,0.6204981894,0.01831016196,0.5550397433,0.06165349887,0.9383465011,0.8421980813,0.2397361738,0.06133606095,0.2990265237,0.3999012415,0.05646867946,0.8064686795,0.00292748307,0.3851932844,0.3351086343,0.360856377,0.007618510158,0.02955699774,0.007442155756,0.03481235892,0.2158225169
Yangon,Yangon (South),Dala,172857,0.3094523219,0.2893200738,0.168815842,0.6799965875,0.0144281111,0.6452728082,0.06158999789,0.9384100021,0.8486495041,0.4819054653,0.01701308293,0.3655834564,0.1354979954,0.2183477527,0.7163694872,0.003982907786,0.6185376662,0.4802700992,0.1789407048,0.0305971724,0.07778539776,0.009653935429,0.0158788774,0.1774108462
Yangon,Yangon (South),Seikgyikanaungto,34003,0,0.29932653,0.1863953181,0.7294220665,0.02211569567,0.617769104,0.0324750938,0.9675249062,0.8632423341,0.7640056928,0.001811359814,0.05679906844,0.1773838789,0.4776814594,0.5176607582,0.001423211282,0.6831414154,0.4961832061,0.1925216716,0.02561780308,0.1125630741,0.004916548066,0.002458274033,0.0829344029
Yangon,Yangon (South),Cocokyun,1940,0,0.1860824742,0.1005154639,0.8641464855,0.3958762887,0.4794742362,0.2051282051,0.7948717949,0.9259259259,0.9287749288,0,0.002849002849,0.06837606838,0.03703703704,0.9572649573,0.005698005698,0.5783475783,0.264957265,0.4074074074,0.04273504274,0.02279202279,0.005698005698,0.01994301994,0.2564102564
Yangon,Yangon (West),Kyauktada,29853,0,0.1436036579,0.1052155562,0.6495268833,0.1373061334,0.6042797628,0.9968954248,0.003104575163,0.9982026144,0.9993464052,0,0.0001633986928,0.0004901960784,0.8117647059,0.0795751634,0.1045751634,0.9369281046,0.9488562092,0.2281045752,0.4565359477,0.3937908497,0.2493464052,0.0009803921569,0.004248366013
Yangon,Yangon (West),Pabedan,33336,0,0.1783357331,0.1186105112,0.6720115638,0.06023518119,0.6854488414,0.9971049825,0.002895017522,0.9983239372,0.9996952613,0,0,0.0003047386866,0.7776931281,0.09248819138,0.1212859973,0.913454213,0.9448422977,0.1953374981,0.3339936005,0.428310224,0.2344964193,0.0006094773732,0.001066585403
Yangon,Yangon (West),Lanmadaw,47160,0,0.1180025445,0.0983884648,0.675190831,0.2302374894,0.6062159856,0.9632515409,0.03674845912,0.9954645889,0.9986044889,0,0.0004651703686,0.0009303407373,0.7920688452,0.05163391092,0.1444353995,0.9429003372,0.9496453076,0.2510757065,0.471915339,0.4785440167,0.3243400395,0.0002325851843,0.007326433306
Yangon,Yangon (West),Latha,25057,0,0.1091511354,0.08604382009,0.6961258054,0.2752125155,0.5830229372,0.9879275654,0.01207243461,0.9997764364,0.9995528728,0,0,0.0004471272077,0.7806841046,0.07355242567,0.1352559803,0.9306952828,0.9262240107,0.2707355243,0.3845293986,0.3221551531,0.2845964677,0.0002235636038,0.002459199642
Yangon,Yangon (West),Ahlone,55482,0,0.1624671064,0.1245088497,0.6834842261,0.1238239429,0.6378989258,0.7985927077,0.2014072923,0.9761491364,0.9900392945,0.0002741478571,0.005848487618,0.003838069999,0.8235401627,0.09978981998,0.07191812117,0.93475281,0.920131591,0.6554875263,0.3692771635,0.405373298,0.2294617564,0.0007310609522,0.0129763319
Yangon,Yangon (West),Kyeemyindaing,111514,0,0.2213085353,0.142896856,0.6854093046,0.04315153254,0.6643858477,0.5083253837,0.4916746163,0.7514959674,0.8528748591,0.0003035296158,0.1126528488,0.03416876247,0.6726216287,0.2835833839,0.0387217067,0.811204579,0.7476368051,0.5999913277,0.2090018212,0.3150637412,0.1280894979,0.0009973115948,0.03781111786
Yangon,Yangon (West),Sanchaung,99619,0,0.1497806643,0.1219245325,0.6395341179,0.1243839027,0.6070105266,0.8684758905,0.1315241095,0.9984976981,0.9977707778,0,0.0004846135207,0.001744608675,0.8669735886,0.05098134238,0.07739277926,0.9512963412,0.9503755755,0.4817058396,0.4375575479,0.4200629998,0.2541313303,0.0008723043373,0.006881511994
Yangon,Yangon (West),Hlaing,160307,0,0.173280019,0.1249727086,0.6762612388,0.08181801169,0.643668956,0.7297256144,0.2702743856,0.9931784268,0.9890063039,0.0002436276152,0.004781191948,0.005968876572,0.8581782745,0.08953314858,0.04799464019,0.9224959649,0.8943874288,0.5459085787,0.2936017298,0.5381429485,0.17979718,0.002832171027,0.0215914974
Yangon,Yangon (West),Kamaryut,84569,0,0.1418841419,0.1204342017,0.6586697573,0.1403824096,0.640472239,0.8983986748,0.1016013252,0.997852629,0.9974845083,0,0.001043008774,0.001472482974,0.8537333579,0.05754954292,0.08331799497,0.9167433585,0.9531873121,0.3867721946,0.4429719615,0.5884410087,0.2586661758,0.001104362231,0.01227069145
Yangon,Yangon (West),Mayangone,198113,0,0.1921933442,0.1390923362,0.6759757432,0.09224028711,0.6654548416,0.5899708815,0.4100291185,0.9839977324,0.9804159043,0.00007730564073,0.007163656041,0.01234313397,0.7994949365,0.1395624501,0.05514469039,0.9020795217,0.843198392,0.281804829,0.2316850053,0.3228283557,0.1717215966,0.001597649909,0.04009585899
Yangon,Yangon (West),Dagon,25082,0,0.1663742923,0.1517821545,0.6678448352,0.185989953,0.6362447902,0.8665364583,0.1334635417,0.9945746528,0.9956597222,0,0.002170138889,0.002170138889,0.8491753472,0.041015625,0.1078559028,0.9631076389,0.9542100694,0.3268229167,0.4774305556,0.5983072917,0.3548177083,0.001519097222,0.01410590278
Yangon,Yangon (West),Bahan,96732,0,0.1535376091,0.1047119878,0.6528609861,0.1854505231,0.6492840098,0.7915184208,0.2084815792,0.9839894411,0.9951796167,0,0.0009181682543,0.003902215081,0.8163663491,0.07856077126,0.09847354528,0.9418110869,0.9368759325,0.2984620682,0.3619304488,0.4631584988,0.2539882934,0.0006886261907,0.01199357282
Yangon,Yangon (West),Seikkan,2826,0,0.1871903751,0.1302193914,0.7083993661,0.2944090587,0.6983708089,0.8146341463,0.1853658537,0.9975609756,0.9829268293,0,0.00243902439,0.01463414634,0.7512195122,0.2341463415,0.007317073171,0.8536585366,0.9268292683,0.143902439,0.1292682927,0.3146341463,0.0756097561,0,0.02195121951
Shan,Taunggyi,Taunggyi,438056,0.3882745585,0.2798911555,0.1771873916,0.6090964932,0.05952891868,0.6235848237,0.4366125921,0.5633874079,0.9088321791,0.5975292245,0.2184907609,0.08418977748,0.09979023706,0.3550791091,0.6337686705,0.009297030642,0.7196976884,0.5350536002,0.3404800304,0.07163562386,0.1049868766,0.07936206769,0.04085633874,0.6408310407
Shan,Taunggyi,Nyaungshwe,189407,0.9144276611,0.2782420924,0.1623382452,0.6535060438,0.05781201328,0.6010661738,0.1448139982,0.8551860018,0.6025238073,0.3750527748,0.2999249425,0.2044143172,0.1206079655,0.215461838,0.7814420416,0.002415912183,0.5544870291,0.3511985739,0.323708777,0.01569170146,0.03762255477,0.01630154337,0.03220434395,0.3999624713
Shan,Taunggyi,Hopong,112348,0.7967031011,0.3299035141,0.1624684018,0.5602339181,0.06365934418,0.610878746,0.253113879,0.746886121,0.6652782271,0.153105791,0.4378032999,0.1882885797,0.2208023293,0.03566806859,0.9616224523,0.002466839211,0.4558395341,0.2099644128,0.2055564542,0.01447751537,0.02551763183,0.02203979295,0.04569718538,0.5794645746
Shan,Taunggyi,Hsihseng,153032,0.9211080036,0.3641787339,0.1751137017,0.562297994,0.03352240054,0.6480807677,0.185133197,0.814866803,0.7784016356,0.03921149797,0.5659882213,0.2322480242,0.1625522566,0.0004272069818,0.9980775686,0.0009154435324,0.5055689482,0.1450977999,0.2467730615,0.009917304934,0.01769857496,0.02139086387,0.08467852675,0.5728845626
Shan,Taunggyi,Kalaw,186083,0.689402041,0.2943740159,0.1567633798,0.5885766284,0.0426906273,0.6187608299,0.435137031,0.564862969,0.8200091918,0.4478604775,0.2251034082,0.0978447546,0.2291913597,0.2564040541,0.7402336663,0.002322149924,0.6116204252,0.4087951428,0.2807624392,0.02963160059,0.04211315643,0.02902687405,0.04409665949,0.563314869
Shan,Taunggyi,Pindaya,79303,0.8642926497,0.309698246,0.1840409568,0.4311157756,0.03516890912,0.6262634538,0.6160510716,0.3839489284,0.7559279526,0.3002735978,0.3557341541,0.1335499316,0.2104423165,0.09832421341,0.9008207934,0.00056999544,0.505129959,0.1623917009,0.4174646603,0.01288189694,0.007751937984,0.01442088463,0.04445964432,0.5043319653
Shan,Taunggyi,Ywangan,82532,0.9452697136,0.3139509524,0.1734478748,0.5171681953,0.04257742451,0.618417944,0.43323523,0.56676477,0.7869522564,0.07063440157,0.2525070852,0.2234030957,0.4534554175,0.02888598212,0.9689884456,0.001580553739,0.2605733595,0.1202855897,0.4845214737,0.004414650098,0.008284281666,0.01177240026,0.02523435797,0.4589056028
Shan,Taunggyi,Lawksawk,164730,0.7706246585,0.3151338554,0.1700479573,0.5608691992,0.05476840891,0.6555596067,0.2807927991,0.7192072009,0.6287565602,0.2561937432,0.3429501275,0.1210308734,0.2798252558,0.1242853373,0.8736916176,0.0009675433196,0.60615123,0.2864807811,0.3838801419,0.01797285015,0.01905767145,0.0246870144,0.05034157211,0.603189961
Shan,Taunggyi,Pinlaung,192257,0.9090280198,0.3109743728,0.1816630864,0.5063282037,0.03645120854,0.6321118922,0.4186488606,0.5813511394,0.8735593945,0.3128341611,0.3292303305,0.08112539505,0.2768101133,0.1376327733,0.8599196825,0.00175842977,0.5250576242,0.2336335337,0.19078963,0.01235653352,0.03364779127,0.02561604448,0.04600432479,0.6399971485
Shan,Taunggyi,Pekon,103590,0.8402741577,0.3784052515,0.224732117,0.5173225173,0.02167197606,0.7245976065,0.3496315475,0.6503684525,0.8686018721,0.3347938658,0.3674068911,0.05467038439,0.2431288588,0.142800239,0.8549093806,0.0008962358096,0.5358494324,0.2148476399,0.3186118303,0.01897032464,0.01573391755,0.02813184625,0.1251742681,0.6805915156
Shan,Loilen,Loilen,124557,0.6742455261,0.3445972527,0.1567475132,0.5176980621,0.0481064894,0.6698491298,0.2231970728,0.7768029272,0.4814887674,0.36042806,0.274501318,0.1239721446,0.2410984774,0.1952630129,0.8033599559,0.0007081874336,0.5687138529,0.2711964433,0.1321163001,0.02848487233,0.06015658811,0.03084549711,0.03489790298,0.7476885549
Shan,Loilen,Laihka,48831,0.8361491675,0.296942516,0.1214597285,0.5890558748,0.03061579734,0.773299024,0.2673492605,0.7326507395,0.5519908987,0.2990898749,0.2608646189,0.1391353811,0.3009101251,0.09237770193,0.9065984073,0.0005688282139,0.5905574516,0.2614334471,0.1533560865,0.02775881684,0.01877133106,0.04402730375,0.3036405006,0.7965870307
Shan,Loilen,Nansang,116961,0.7156146066,0.3258180077,0.1331298467,0.5666891319,0.05690785817,0.6819410907,0.2877254919,0.7122745081,0.633831317,0.3481723856,0.3083049899,0.0598441469,0.2836784776,0.2314117191,0.7635510397,0.003401214104,0.5806173849,0.3314676885,0.1999397253,0.03190252723,0.04507685022,0.05360141215,0.1902527231,0.7231670039
Shan,Loilen,Kunhing,53403,0.7123757092,0.2901335131,0.09394603299,0.5788807001,0.06254330281,0.6454958168,0.273772111,0.726227889,0.7659154171,0.08224836132,0.2176528688,0.4089970369,0.291101733,0.01723983119,0.9787195834,0.003681422286,0.4683487474,0.2855347041,0.1675496094,0.02487204813,0.04624225554,0.03923857412,0.08027296399,0.683128311
Shan,Loilen,Kyethi,74364,0.8879834328,0.3408235168,0.09515356893,0.533485738,0.05030659997,0.6893173768,0.1312533986,0.8687466014,0.3126699293,0.08109026645,0.3357123437,0.1982055465,0.3849918434,0.02508156607,0.9700244698,0.004758020663,0.4022566612,0.07021479065,0.2302202284,0.01121533442,0.003602501359,0.02956769984,0.1070554649,0.6842713431
Shan,Loilen,Mongkaing,74294,0.8570544055,0.3263655208,0.09739682882,0.6086001038,0.03194066816,0.6323552475,0.108131276,0.891868724,0.3338843987,0.1247244673,0.2983712956,0.1176830762,0.4592211609,0.0773328435,0.9188709282,0.0007959833456,0.11602988,0.05075924565,0.1567474896,0.008388439873,0.001714425667,0.02528777859,0.08223120255,0.5446362968
Shan,Loilen,Monghsu,72752,0.8311524082,0.3266164504,0.1226907851,0.5890973648,0.05722179459,0.6207324222,0.1445767946,0.8554232054,0.4733093843,0.02962122644,0.474002647,0.1913405181,0.3050356085,0.001575597151,0.9947059936,0.00239490767,0.4544652423,0.2194491712,0.2398058864,0.01298292053,0.03308754018,0.01966345245,0.03346568349,0.552530409
Shan,Langkho,Langkho,40311,0.7536652527,0.2345761703,0.09709508571,0.6554002911,0.0487956141,0.5766732236,0.5704859656,0.4295140344,0.7740888144,0.4773774612,0.1533305404,0.04430247172,0.3249895266,0.2664432342,0.7301005446,0.00219941349,0.5737327189,0.3562002514,0.2597402597,0.03079178886,0.04702555509,0.03278173439,0.1302890658,0.7109342271
Shan,Langkho,Mongnai,39436,0.4989856983,0.3016279542,0.1214372654,0.6147883313,0.06818642864,0.6218917901,0.3479080731,0.6520919269,0.6229817325,0.532351208,0.126222746,0.03264584561,0.3087802004,0.2457277549,0.7527401296,0.0008249852681,0.5679434296,0.2146140247,0.181496759,0.03276370065,0.03111373011,0.0317030053,0.1436652917,0.7176193282
Shan,Langkho,Mawkmai,33810,0.8455486542,0.3617864537,0.102454895,0.5812384799,0.04522330671,0.6443492497,0.1904364748,0.8095635252,0.5679733111,0.1704197943,0.3936613845,0.173616903,0.2623019183,0.1082846817,0.8904642758,0.0009730330831,0.234500973,0.03641923825,0.09744231304,0.007784264665,0.001390047262,0.01070336391,0.03322212955,0.5525437865
Shan,Langkho,Mongpan,25926,0.6539381316,0.2640978169,0.1054539844,0.6660919005,0.0934583044,0.6225706949,0.2434975097,0.7565024903,0.6952591773,0.4545286847,0.1241468364,0.04574801697,0.3755764619,0.2377790076,0.7485703745,0.01199040767,0.5172477403,0.437742114,0.2287400849,0.04648588821,0.03320420587,0.02896144623,0.0658550083,0.6247924737
Shan,Lashio,Lashio,323405,0.4609390702,0.3051158764,0.1691006633,0.6232921201,0.05405605974,0.6765472457,0.4972740713,0.5027259287,0.7580699809,0.5308322553,0.2394505021,0.06560709665,0.164110146,0.4047157026,0.5901712561,0.00249491776,0.6807891332,0.4638390932,0.2357389269,0.06021684223,0.09374422473,0.07895952689,0.05641286269,0.7171964517
Shan,Lashio,Hseni,56662,0.8384808161,0.3227736402,0.1578306449,0.5864431063,0.04362712223,0.6606257688,0.4714322099,0.5285677901,0.7800322608,0.226335003,0.4931658035,0.1111299771,0.1693692164,0.1660582392,0.8325834112,0.001018762204,0.6288309704,0.4318702776,0.2573223533,0.01969606928,0.04448594957,0.04465574327,0.1842261652,0.7281602853
Shan,Lashio,Mongyai,59376,0.8813325249,0.3153967933,0.07981339262,0.5780750714,0.04392347076,0.6116224112,0.1152460984,0.8847539016,0.2800120048,0.06722689076,0.4233193277,0.131152461,0.3783013205,0.03819027611,0.9555072029,0.003151260504,0.3642707083,0.1351290516,0.168442377,0.009378751501,0.01418067227,0.02400960384,0.1068427371,0.5842587035
Shan,Lashio,Tangyan,172805,0.8055438211,0.3489019415,0.09095222939,0.5691724526,0.0367119007,0.6801908817,0.1578737693,0.8421262307,0.3911558819,0.02262250299,0.52398839,0.1390643674,0.3143247396,0.00304478971,0.9929429173,0.003215525582,0.4532752831,0.1052302089,0.2238631837,0.01206533493,0.01340276592,0.0248705253,0.05346878379,0.6562233225
Shan,Muse,Muse,171809,0.452135802,0.2780995175,0.1380370062,0.5740313408,0.10066993,0.6773177033,0.4742353013,0.5257646987,0.8185481409,0.7506258013,0.009585444777,0.171957995,0.0678307589,0.3201355394,0.6479943831,0.02863422675,0.7904939251,0.7053238903,0.1501617925,0.06831918921,0.06798339337,0.1148116491,0.1721716833,0.7829537823
Shan,Muse,Namhkan,107034,0.7172020106,0.3105461816,0.1729450455,0.4669265726,0.02649625353,0.6986272595,0.2181444647,0.7818555353,0.6309940701,0.4921324182,0.03721342858,0.2853807723,0.185273381,0.2165569407,0.7672409768,0.01564177989,0.6535462483,0.5964887706,0.1349862259,0.03016295466,0.02516692347,0.04968016062,0.1090255405,0.763272167
Shan,Muse,Kutkai,174652,0.7730458283,0.3699356435,0.208030827,0.5510827757,0.02246753544,0.7642143247,0.2389650873,0.7610349127,0.545105985,0.2646508728,0.2956359102,0.141053616,0.298659601,0.08703241895,0.9033977556,0.009351620948,0.4637157107,0.2104738155,0.21069202,0.01533665835,0.02484413965,0.03606608479,0.04454488778,0.6090710723
Shan,Kyaukme,Kyaukme,172109,0.7402169555,0.3047254937,0.1517700992,0.6084337349,0.05701038295,0.6091941359,0.2814721874,0.7185278126,0.6729924718,0.3262494772,0.2724801338,0.1873431619,0.2139272271,0.2064512756,0.7912745713,0.001333124216,0.5366478461,0.2936532831,0.2096403179,0.02381325805,0.02459744877,0.02828314513,0.06014742785,0.6453889586
Shan,Kyaukme,Nawnghkio,149842,0.8743876884,0.2878498685,0.1414289719,0.5770952561,0.06757117497,0.6226078382,0.4774702085,0.5225297915,0.701030288,0.2347629096,0.3988952334,0.1088629593,0.2574788977,0.08077830189,0.9161804866,0.001924031778,0.5479456306,0.3230201092,0.3493358987,0.01576464747,0.03773584906,0.03590491559,0.1138902681,0.6583602284
Shan,Kyaukme,Hsipaw,176158,0.8813735397,0.2991632512,0.1170823919,0.5564123606,0.05111320519,0.6332185024,0.1832955205,0.8167044795,0.5498337994,0.2399883923,0.4334142352,0.1310610457,0.1955363267,0.1661742204,0.8327177756,0.0007122882921,0.4758613412,0.2690866881,0.1981216694,0.01458871946,0.01561758033,0.02740990872,0.08011924234,0.7281696829
Shan,Kyaukme,Namtu,50423,0.7362711461,0.3260020229,0.1704579259,0.5336927906,0.03893064673,0.597775211,0.2376943562,0.7623056438,0.621338373,0.4374194657,0.2874323512,0.136929817,0.1382183661,0.2620908857,0.7361051456,0.0008590327291,0.6306159265,0.1050597028,0.2400137445,0.01992955932,0.004810583283,0.02138991496,0.04527102483,0.6157546603
Shan,Kyaukme,Namhsan,72204,0.9426901557,0.3302033128,0.1921361697,0.520483558,0.08002326741,0.6970085095,0.06021191085,0.9397880891,0.5262696383,0.1894775301,0.1658750457,0.4483010596,0.1963463646,0.0845451224,0.9148702959,0.0002922908294,0.390500548,0.09777128243,0.2308366825,0.008987943003,0.001680672269,0.01059554256,0.005334307636,0.4922908294
Shan,Kyaukme,Mongmit,63330,0.8379914732,0.3001894837,0.15596084,0.6418944179,0.0707721459,0.6189851197,0.1338997949,0.8661002051,0.7573249341,0.05449750952,0.4010401406,0.2941693525,0.2502929974,0.001464986815,0.9959712863,0.0008057427483,0.5541312628,0.2606944038,0.2861851743,0.01215939057,0.02351303838,0.02402578377,0.02190155289,0.7509522414
Shan,Kyaukme,Mabein,47398,0.9316215874,0.2894214946,0.1601755348,0.6349144635,0.130490738,0.6855948999,0.08178869323,0.9182113068,0.9238878591,0.03498609824,0.4478683967,0.3090824838,0.2080630213,0.0009267840593,0.9980305839,0.001042632067,0.7086422614,0.3926088971,0.4494902688,0.01645041705,0.01911492122,0.09244670992,0.06128359592,0.8709453197
Shan,Kyaukme,Manton,38601,0.893733323,0.3771663947,0.1985440792,0.4780038931,0.03489546903,0.6962847091,0.03813614474,0.9618638553,0.2525055317,0.1088116621,0.2082519849,0.1843030066,0.4986333463,0.03332031758,0.9578289731,0.007288819472,0.1883378888,0.05479630353,0.1943251334,0.003644409736,0.001041259925,0.009761811792,0.00702850449,0.3509045946
Shan,Kunlong,Kunlong,58774,0.9055875047,0.3804913737,0.125701841,0.5237466117,0.05817198081,0.7648961903,0.2948421863,0.7051578137,0.3827944573,0.04320631255,0.4027136259,0.4020400308,0.1520400308,0.03733641263,0.9588144727,0.002886836028,0.5897806005,0.2375866051,0.1219207082,0.0207852194,0.008949191686,0.04051193226,0.06764819092,0.6516551193
Shan,Laukkaing,Laukkaing,94850,0.7198418556,0.3304375329,0.161117554,0.5923945256,0.1158671587,0.7932302333,0.6954087346,0.3045912654,0.5344838943,0.8952638166,0.04057703709,0.01100059285,0.05315855345,0.2064422634,0.7757064752,0.01673144062,0.7709637046,0.7097687899,0.05217047625,0.03767867729,0.0283907516,0.1547328898,0.05816481128,0.576641855
Shan,Laukkaing,Konkyan,60062,0.9731943658,0.3654223969,0.1340947687,0.4230238518,0.008274782725,0.8849812482,0.2586652871,0.7413347129,0.1336782204,0.1569580962,0.1342990171,0.295499224,0.4132436627,0.01189860321,0.9811691671,0.004449042938,0.3593378169,0.4843248836,0.015312985,0.007966890843,0.007553026384,0.03259182618,0.02390067253,0.4935333678
Shan,Hopang,Hopang,61100,0.665106383,0.3550736498,0.1281833061,0.6442129729,0.02720130933,0.7609760137,0.3865905849,0.6134094151,0.4720042796,0.5382489301,0.2605206847,0.0642831669,0.1369472183,0.1067225392,0.8888195435,0.00392296719,0.555278174,0.452746077,0.1276747504,0.022467903,0.02041726106,0.05474322397,0.08889087019,0.5192582026
Shan,Hopang,Mongmao,70683,0.9199949068,0.3849581936,0.1332852312,0.5896630934,0.01866078123,0.9536092742,0.1120153183,0.8879846817,0.2661560555,0.5433221637,0.3488750598,0.02192436573,0.08587841072,0.0835806606,0.9096218286,0.006223073241,0.5126854955,0.4249880326,0.1200574438,0.01129727142,0.006988989947,0.03915749162,0.02546673049,0.4891335567
Shan,Hopang,Pangwaun,97097,0.9646127069,0.3946877864,0.1313531829,0.5933169315,0.001616939761,0.9965118761,0.07860262009,0.9213973799,0.1002935071,0.2993771924,0.3677428592,0.05390507552,0.2789748729,0.01331519794,0.978237526,0.006800773141,0.36674064,0.5181473262,0.07624024626,0.006013315198,0.00415205097,0.03335958193,0.03271529816,0.4345336101
Shan,Matman,Matman,19732,0.9852017028,0.4122237989,0.07515710521,0.4495977969,0.03456314616,0.8244482095,0.05877034358,0.9412296564,0.1314044605,0.1154309825,0.2028330319,0.1582278481,0.5235081374,0.002411091019,0.9921639542,0.0003013863773,0.2194092827,0.0452079566,0.2441229656,0.006027727547,0.00452079566,0.004822182037,0.001205545509,0.4294755877
Shan,Matman,Pangsang,105972,0.8456667799,0.3424489488,0.07882270789,0.6241127748,0.1626844827,0.7742378205,0.2934313666,0.7065686334,0.4428510664,0.4817402929,0.1824755423,0.0850701829,0.2507139819,0.1460776569,0.8184359239,0.03263049158,0.4849000425,0.4349516923,0.09710153734,0.0501306435,0.05389803731,0.09685847967,0.01063377286,0.5574527557
Shan,Matman,Narphan,116180,0.9916508866,0.3889395765,0.1056464107,0.5493054345,0.0125322775,1,0.0607624135,0.9392375865,0.231880539,0.2128202015,0.4567803812,0.03769576302,0.2927036542,0.02294524706,0.9703775646,0.004734733519,0.2100886245,0.3052689086,0.07527012262,0.003277892437,0.002306665048,0.01019788758,0.01396139371,0.4498603861
Shan,Kengtung,Kengtung,171620,0.7419356718,0.3175911898,0.1459503554,0.5577684586,0.05476051742,0.8948261248,0.4219849836,0.5780150164,0.720964336,0.3088925387,0.06006569686,0.2549859221,0.3760558423,0.05554903801,0.9176149695,0.02358047865,0.6377874237,0.4873298921,0.2675093853,0.04754223369,0.07569802909,0.03847958705,0.05299741905,0.7858693102
Shan,Kengtung,Mongkhet,44528,0.9365118577,0.3492858426,0.03534854474,0.5651675148,0.04208587855,0.9996479034,0.08635514019,0.9136448598,0.2107165109,0.1009345794,0.1099065421,0.2279127726,0.5612461059,0.003364485981,0.987788162,0.001744548287,0.3133956386,0.1146417445,0.07937694704,0.006853582555,0.003239875389,0.007725856698,0.02666666667,0.6544548287
Shan,Kengtung,Mongyang,107645,0.9538668772,0.3185842352,0.08685958475,0.4744407245,0.04322541688,0.9982620512,0.2821067821,0.7178932179,0.4287775716,0.2974644403,0.06637806638,0.3312719027,0.3048855906,0.01994434137,0.9643372501,0.009637188209,0.5513811585,0.5207689136,0.07220160792,0.01283240569,0.01396619254,0.08281797568,0.1542980829,0.7251597609
Shan,Kengtung,Mongla,43068,0.5250998421,0.2081824092,0.05756013746,0.6321442064,0.3570400297,1,0.2192780338,0.7807219662,0.6824116743,0.5998463902,0.0274577573,0.1353686636,0.2373271889,0.03974654378,0.8918970814,0.06797235023,0.6731950845,0.5551075269,0.0821812596,0.06259600614,0.1132872504,0.1783794163,0.2565284178,0.8500384025
Shan,Monghsat,Monghsat,104649,0.9097459125,0.3968599796,0.1180995518,0.652255141,0.07010100431,1,0.2835016483,0.7164983517,0.4268745749,0.3665428287,0.01946522945,0.2403327926,0.3736591492,0.1080529538,0.8821621056,0.007587253414,0.4259850348,0.1737219402,0.1192506933,0.01972685888,0.01925592591,0.05499450578,0.02265710847,0.5797708126
Shan,Monghsat,Mongping,68833,0.8706143855,0.3732512022,0.07842168727,0.531737117,0.04281376665,0.9993495761,0.113467178,0.886532822,0.3294984585,0.08760057147,0.07338897661,0.3569441311,0.4820663208,0.002782164072,0.9935333484,0.001203097977,0.3186705767,0.1653507783,0.158808933,0.01120384991,0.01120384991,0.01428678848,0.01285810963,0.5682382134
Shan,Monghsat,Mongton,70089,0.8655423818,0.338269914,0.1164662073,0.6882269078,0.1143831414,1,0.16013098,0.83986902,0.4465298299,0.09288395496,0.03418257328,0.2101269867,0.6628064851,0.005111412826,0.9821899209,0.00958389905,0.3395894897,0.173388707,0.1305007587,0.0138167878,0.02076511461,0.04081143679,0.0342624391,0.5137768549
